,Critical Cases,Diseased,Infected asymptomatic,Infected symptomatic,Isolated,Recovered,Susceptible,accumulated cases,case fatality rate,contact infectivity asymptomatic self,contact infectivity quarantine self,contact infectivity symptomatic self,contacts per person symptomatic self,critical cases recovery rate,death rate,deimmunization rate,first infection,fraction of symptomatic,incidence per 100000,infected asymptomatic recovery rate,infected critical case rate,infected symptomatic recovery rate,infection rate,infection rate asymptomatic self,infection rate quarantined self,infection rate symptomatic self,init total population,isolated critical case rate,isolated recovery rate,isolation rate asymptomatic,isolation rate symptomatic,new cases,non controlled population,symptomatic rate,total infected,total infection rate
178.0,261.2093108738619,210101.70488156084,1080.6932317885808,622.2078019019388,0.0,5711738.921481795,2076195.2632920875,2627888.461474805,0.07995076958618291,0.375,0.03749999999999999,0.1875,15.0,15.069767935030494,10.046511956686997,15865.941448560541,0,0.36538107006341575,32848.60576843506,54.034661589429035,12.444156038038775,111.99740434234897,139.10994420982956,108.0151493674491,0.0,31.094794842380473,8000000,0.0,0.0,0.0,0.0,54.034661589429035,7789637.085807573,108.06932317885807,1702.9010336905194,139.10994420982956
179.0,248.9654179644124,210111.51685835447,1058.3703241146982,606.3066607464959,0.0,5696073.179108296,2091901.6616305325,2627941.9411495994,0.07995287626728949,0.375,0.03749999999999999,0.1875,15.0,14.36338949794687,9.575592998631246,15822.425497523043,0,0.36421880416461194,32849.27426437,52.91851620573491,12.126133214929919,109.13519893436928,137.11354623786772,106.58419917563943,0.0,30.5293470622283,8000000,0.0,0.0,0.0,0.0,52.91851620573491,7789639.517723689,105.83703241146982,1664.6769848611941,137.11354623786772
180.0,237.55025013144532,210120.8738005583,1037.3667125281568,591.3273246230013,0.0,5680446.353809689,2107566.5281024743,2627994.3374199206,0.07995484267551663,0.375,0.03749999999999999,0.1875,15.0,13.704822122967999,9.136548081978667,15779.01764947136,0,0.36306839168965443,32849.929217749006,51.86833562640784,11.826546492460029,106.43891843214024,135.2493326344209,105.25128175228012,0.0,29.998050882140795,8000000,0.0,0.0,0.0,0.0,51.86833562640784,7789641.575949315,103.73667125281568,1628.6940371511582,135.2493326344209
181.0,226.9048805357087,210129.8064517876,1017.6189989000325,577.2192420784986,0.0,5664858.609146131,2123189.841280571,2628045.714671036,0.07995667856108449,0.375,0.03749999999999999,0.1875,15.0,13.090666184752424,8.727110789834951,15735.718358739254,0,0.36192964731290816,32850.57143338795,50.880949945001625,11.544384841569974,103.89946357412975,133.51243600652282,104.01302604744481,0.0,29.499409959078008,8000000,0.0,0.0,0.0,0.0,50.880949945001625,7789643.288667681,101.76189989000325,1594.838240978531,133.51243600652282
182.0,216.9748588428146,210138.3433751298,999.0682721650996,563.9354934449829,0.0,5649310.093142628,2138771.584857796,2628096.1342300307,0.07995839293629771,0.375,0.03749999999999999,0.1875,15.0,12.517780317854687,8.345186878569793,15692.5280365073,0,0.3608023895098318,32851.20167787538,49.953413608254984,11.278709868899657,101.50838882009691,131.89835103083465,102.86631735790783,0.0,29.032033672926808,8000000,0.0,0.0,0.0,0.0,49.953413608254984,7789644.681766033,99.90682721650997,1563.0037656100826,131.89835103083465
183.0,207.70986726896666,210146.51111871644,981.6598099570554,551.4325248642107,0.0,5633800.939425688,2154311.7472535144,2628145.654582705,0.07995999413209211,0.375,0.03749999999999999,0.1875,15.0,11.983261573209615,7.988841048806409,15649.447053960244,0,0.35968644049642245,32851.82068228381,49.08299049785277,11.028650497284215,99.25785447555793,130.40291498689552,101.80828437481361,0.0,28.594630612081904,8000000,0.0,0.0,0.0,0.0,49.08299049785277,7789645.779014024,98.16598099570554,1533.092334821266,130.40291498689552
184.0,199.06340332259728,210154.33436858098,965.3428045082348,539.669904649571,0.0,5618331.26827769,2169810.321241257,2628194.3315761727,0.07996148985016183,0.375,0.03749999999999999,0.1875,15.0,11.484427114765227,7.656284743176819,15606.475745215805,0,0.3585816261655135,32852.42914470216,48.267140225411744,10.79339809299142,97.14058283692279,129.0222898836632,100.83628730468428,0.0,28.186002578978922,8000000,0.0,0.0,0.0,0.0,48.267140225411744,7789646.602228105,96.53428045082349,1505.0127091578058,129.0222898836632
185.0,190.9924872001693,210161.83608978454,950.0701108605728,528.6101000409466,0.0,5602901.187615644,2185267.303596477,2628242.2186083,0.07996288721100785,0.375,0.03749999999999999,0.1875,15.0,11.018797338471305,7.345864892314204,15563.614410043456,0,0.35748777602066134,32853.027732603754,47.50350554302864,10.572202000818931,95.14981800737038,127.75294607253727,99.94790699592501,0.0,27.805039076612264,8000000,0.0,0.0,0.0,0.0,47.50350554302864,7789647.171423024,95.00701108605728,1478.6802109015193,127.75294607253727
186.0,183.4573919464023,210169.03765672634,935.7980156121401,518.2182725924707,0.0,5587510.793900527,2200682.694762603,2628289.3668050813,0.07996419279822505,0.375,0.03749999999999999,0.1875,15.0,10.584080304600134,7.056053536400088,15520.863316390352,0,0.35640472310826443,32853.61708506351,46.789900780607006,10.364365451849414,93.27928906664474,126.59164724950826,99.14093500902035,0.0,27.450712240487906,8000000,0.0,0.0,0.0,0.0,46.789900780607006,7789647.504951335,93.57980156121401,1454.0162882046109,126.59164724950826
187.0,176.4213946305708,210175.9589734784,922.4860245848351,508.46209059896063,0.0,5572160.172982826,2216056.4985338906,2628335.825186907,0.07996541269931985,0.375,0.03749999999999999,0.1875,15.0,10.17815738253293,6.785438255021954,15478.222702730072,0,0.3553323039484573,32854.197814836334,46.12430122924176,10.169241811979214,91.52317630781292,125.5354367577985,98.41336457421104,0.0,27.122072183587445,8000000,0.0,0.0,0.0,0.0,46.12430122924176,7789647.6196318995,92.24860245848352,1430.9481151837958,125.5354367577985
188.0,169.85054692195362,210182.61858492185,910.0966679453536,499.3115571165657,0.0,5556849.400889474,2231388.721753632,2628381.640824667,0.07996655254332702,0.375,0.03749999999999999,0.1875,15.0,9.799070014728093,6.5327133431520625,15435.692780248539,0,0.3542703584652555,32854.77051030834,45.50483339726768,9.986231142331315,89.87608028098182,124.58162511041641,97.76338238563194,0.0,26.81824272478446,8000000,0.0,0.0,0.0,0.0,45.50483339726768,7789647.530868168,91.00966679453536,1409.4082250619194,124.58162511041641
189.0,163.71346356959916,210189.03377940305,898.5953214448924,490.73885226838297,0.0,5541578.544556941,2246679.374026385,2628426.858986496,0.0799676175354754,0.375,0.03749999999999999,0.1875,15.0,9.44500751363072,6.296671675753813,15393.273734880391,0,0.35321872991634873,32855.335737331196,44.92976607224462,9.81477704536766,88.33299340830894,123.72777865950069,97.18936118572168,0.0,26.538417473779003,8000000,0.0,0.0,0.0,0.0,44.92976607224462,7789647.252757039,89.85953214448924,1389.3341737132755,123.72777865950069
190.0,157.981127404914,210195.2206835715,887.9500425644337,482.71818864803237,0.0,5526347.662514872,2261928.46744295,2628471.5232759677,0.07996861248913091,0.375,0.03749999999999999,0.1875,15.0,9.11429581182196,6.076197207881307,15350.965729207977,0,0.3521772648228882,32855.8940409496,44.39750212822169,9.654363772960647,86.88927395664584,122.97170934624108,96.68985309821477,0.0,26.281856248026312,8000000,0.0,0.0,0.0,0.0,44.39750212822169,7789646.798189035,88.79500425644338,1370.668231212466,122.97170934624108
191.0,152.6267095907437,210201.19435001016,878.1314204631184,475.2256787447271,0.0,5511156.805524251,2277136.0163169485,2628515.6757624308,0.07996954185522935,0.375,0.03749999999999999,0.1875,15.0,8.805387091773675,5.87025806118245,15308.768904234032,0,0.3511458128995583,32856.445947030385,43.90657102315592,9.504513574894542,85.54062217405087,122.31146547158734,96.26358367223663,0.0,26.0478817993507,8000000,0.0,0.0,0.0,0.0,43.90657102315592,7789646.178940408,87.81314204631184,1353.3570992078455,122.31146547158734
192.0,147.62540393813737,210206.96883822282,869.1124387282136,468.23921341345397,0.0,5496006.017173859,2292302.0369318496,2628559.3571041613,0.07997040974939376,0.375,0.03749999999999999,0.1875,15.0,8.516850227200232,5.6779001514668215,15266.683381038498,0,0.3501242269851794,32856.991963802015,43.45562193641068,9.36478426826908,84.28305841442172,121.74532343393136,95.90944660395928,0.0,25.835876829972076,8000000,0.0,0.0,0.0,0.0,43.45562193641068,7789645.40575785,86.91124387282136,1337.3516521416677,121.74532343393136
193.0,142.9542742023788,210212.55728949702,860.868350017447,461.73835050453926,0.0,5480895.334438391,2307426.5472974037,2628602.6066649547,0.07997121997691567,0.375,0.03749999999999999,0.1875,15.0,8.24736197321416,5.498241315476108,15224.709262328864,0,0.3491123629740477,32857.532583311935,43.04341750087235,9.234767010090787,83.11290309081707,121.2717803855351,95.62649910598404,0.0,25.64528127955105,8000000,0.0,0.0,0.0,0.0,43.04341750087235,7789644.488436317,86.0868350017447,1322.6067005219863,121.2717803855351
194.0,138.5921133536196,210217.97199612422,853.376561768917,455.70421284909185,0.0,5465824.788201419,2322509.5669145016,2628645.4626247217,0.07997197605576678,0.375,0.03749999999999999,0.1875,15.0,7.995698847324207,5.330465898216138,15182.84663389283,0,0.34811007974818575,32858.06828280902,42.66882808844585,9.114084256981837,82.02675831283653,120.88954776470096,95.41395789810922,0.0,25.475589866591747,8000000,0.0,0.0,0.0,0.0,42.66882808844585,7789643.435890539,85.3376561768917,1309.080774618009,120.88954776470096
195.0,134.51931389500794,210223.22446541922,846.6165322311413,450.11939487143536,0.0,5450794.40374611,2337551.1165474886,2628687.9620846272,0.07997268123779362,0.375,0.03749999999999999,0.1875,15.0,7.760729647788919,5.173819765192613,15141.095565961417,0,0.3471172391106499,32858.59952605784,42.330826611557065,9.002387897428708,81.02149107685837,120.59754566559035,95.27119579644642,0.0,25.326349869143925,8000000,0.0,0.0,0.0,0.0,42.330826611557065,7789642.256220702,84.66165322311413,1296.7359271025766,120.59754566559035
196.0,130.71774837300677,210228.32547894755,840.5696761368193,444.96787716744103,0.0,5435804.201216372,2352551.218003017,2628730.141167272,0.07997333852823589,0.375,0.03749999999999999,0.1875,15.0,7.54140855998116,5.027605706654107,15099.456114489922,0,0.34613370572001195,32859.126764590896,42.02848380684097,8.899357543348822,80.09421789013939,120.39489801222427,95.19773888099212,0.0,25.19715913123216,8000000,0.0,0.0,0.0,0.0,42.02848380684097,7789640.9567726925,84.05696761368193,1285.5375533042604,120.39489801222427
197.0,127.17065929105118,210233.28514733704,835.2192794091604,440.23494844933026,0.0,5420854.196050921,2367509.89391461,2628772.0351123707,0.07997395070369817,0.375,0.03749999999999999,0.1875,15.0,7.3367688052529525,4.891179203501968,15057.92832236367,0,0.34515934702611184,32859.65043890464,41.76096397045802,8.804698968986605,79.24229072087945,120.28092850757801,95.1932642247589,0.0,25.087664282819105,8000000,0.0,0.0,0.0,0.0,41.76096397045802,7789639.544193391,83.52192794091604,1275.4542278584906,120.28092850757801
198.0,123.86255769916409,210238.11296102207,830.550422349782,435.9071343136853,0.0,5405944.399392573,2382427.1675320608,2628813.678368405,0.0799745203286937,0.375,0.03749999999999999,0.1875,15.0,7.145916790336389,4.763944526890927,15016.512220534925,0,0.34419403320716085,32860.17097960506,41.5275211174891,8.718142686273705,78.46328417646336,120.25515733284048,95.25759817044464,0.0,24.99755916239584,8000000,0.0,0.0,0.0,0.0,41.5275211174891,7789638.0244812975,83.0550422349782,1266.4575566634674,120.25515733284048
199.0,120.77912978901556,210242.81783724105,826.5499108127101,431.97213234060376,0.0,5391074.81847496,2397303.062514876,2628855.104680603,0.07997504977087158,0.375,0.03749999999999999,0.1875,15.0,6.968026718597051,4.645351145731368,14975.20782909711,0,0.34323763710826055,32860.68880850754,41.3274955406355,8.639442646812075,77.75498382130868,120.3172985758772,95.39071514338542,0.0,24.92658343249179,8000000,0.0,0.0,0.0,0.0,41.3274955406355,7789636.403032988,82.654991081271,1258.522043153314,120.3172985758772
200.0,117.90715087648385,210247.40816358314,823.2062149204263,428.41875307868787,0.0,5376245.456988563,2412137.6027289946,2628896.3471756857,0.07997554121502706,0.375,0.03749999999999999,0.1875,15.0,6.802335627489453,4.534890418326302,14934.015158301563,0,0.34229003418138193,32861.20433969607,41.16031074602132,8.568375061573757,77.11537555416382,120.46725837174799,95.59273699222533,0.0,24.874521379522655,8000000,0.0,0.0,0.0,0.0,41.16031074602132,7789634.684685556,82.32062149204263,1251.6249679991142,120.46725837174799
201.0,115.23440620238664,210251.89183835738,820.5094149255995,425.2368665133218,0.0,5361456.315428014,2426930.812046004,2628937.438443711,0.07997599667598904,0.375,0.03749999999999999,0.1875,15.0,6.64813881936846,4.43209254624564,14892.93420952226,0,0.3413511024268477,32861.71798054639,41.02547074627997,8.504737330266437,76.54263597239792,120.70513374179274,95.86393285134096,0.0,24.841200890451766,8000000,0.0,0.0,0.0,0.0,41.02547074627997,7789632.873755457,82.05094149255994,1245.7462814389212,120.70513374179274
202.0,112.74961802697929,210256.27630803653,818.4511538665689,422.4173536548659,0.0,5346707.391422317,2441682.7141441177,2628978.410617395,0.07997641801046951,0.375,0.03749999999999999,0.1875,15.0,6.50478565540265,4.3365237702684345,14851.964976173103,0,0.34042072233634235,32862.230132717435,40.92255769332844,8.448347073097318,76.03512365787586,121.03121212136354,96.20471952162414,0.0,24.8264925997394,8000000,0.0,0.0,0.0,0.0,40.92255769332844,7789630.974073956,81.84511538665689,1240.8685075214348,121.03121212136354
203.0,110.44237853533987,210260.56860200808,817.0245967061178,419.9520629193463,0.0,5331998.680049654,2456393.332310199,2629019.2954492113,0.07997680692795432,0.375,0.03749999999999999,0.1875,15.0,6.371675684731145,4.247783789820764,14811.107444582372,0,0.3394987768374715,32862.741193115144,40.85122983530589,8.399041258386927,75.59137132548234,121.44597156974399,96.6156623687427,0.0,24.83030920100128,8000000,0.0,0.0,0.0,0.0,40.85122983530589,7789628.989019478,81.70245967061177,1236.976659625464,121.44597156974399
204.0,108.30308810913375,210264.77536484803,816.2243956819566,417.8337710072946,0.0,5317330.174138303,2471062.689242072,2629060.1243866244,0.07997716500070688,0.375,0.03749999999999999,0.1875,15.0,6.248255083219255,4.165503388812837,14770.361594828619,0,0.3385851512398844,32863.25155483281,40.81121978409783,8.356675420145894,75.21007878131303,121.95008165919593,97.09747674049699,0.0,24.852604918698944,8000000,0.0,0.0,0.0,0.0,40.81121978409783,7789626.921547065,81.62243956819566,1234.0581666892513,121.95008165919593
205.0,106.32289855570839,210268.90288631545,816.0466616339612,416.0561480168774,0.0,5302701.864555049,2485690.8068504506,2629100.9286457035,0.07997749367295257,0.375,0.03749999999999999,0.1875,15.0,6.134013378213946,4.089342252142631,14729.727401541802,0,0.33767973318296557,32863.7616080713,40.80233308169806,8.321122960337549,74.89010664303792,122.54440504343465,97.65102990738639,0.0,24.89337513604826,8000000,0.0,0.0,0.0,0.0,40.80233308169806,7789624.774215151,81.60466616339612,1232.1028096508385,122.54440504343465
206.0,104.49366091823177,210272.95712925107,816.4889411077934,414.6137265556446,0.0,5288113.740482457,2500277.706059735,2629141.739283482,0.07997779426930272,0.375,0.03749999999999999,0.1875,15.0,6.028480437590294,4.01898695839353,14689.204834673492,0,0.3367824125850995,32864.27174104353,40.82444705538967,8.292274531112891,74.63047078001603,123.22999970915632,98.27734353299367,0.0,24.952656176162655,8000000,0.0,0.0,0.0,0.0,40.82444705538967,7789622.5492098555,81.64889411077934,1231.1026676634378,123.22999970915632
207.0,102.80787752086688,210276.94375555057,817.5501990674121,413.501874641343,0.0,5273565.789686273,2514823.406606977,2629182.5872692815,0.07997806800247684,0.375,0.03749999999999999,0.1875,15.0,5.9312237031269355,3.954149135417957,14648.793860239646,0,0.33589308159450787,32864.78234086602,40.877509953370605,8.270037492826862,74.43033743544174,124.00812191757225,98.97759668332098,0.0,25.030525234251265,8000000,0.0,0.0,0.0,0.0,40.877509953370605,7789620.248366958,81.75501990674121,1231.0520737087552,124.00812191757225
208.0,101.25865793095102,210280.8681503679,819.2308070803681,412.71677220654703,0.0,5259057.998774151,2529327.9268382923,2629223.5035553304,0.0799783159803716,0.375,0.03749999999999999,0.1875,15.0,5.841845649862559,3.8945637665750388,14608.49444103931,0,0.335011634541657,32865.29379444163,40.9615403540184,8.254335444130941,74.28901899717847,124.88022984624499,99.7531293867703,0.0,25.127100459474693,8000000,0.0,0.0,0.0,0.0,40.9615403540184,7789617.873191731,81.9230807080368,1231.9475792869152,124.88022984624499
209.0,99.83967854601138,210284.73544469426,821.5325368699083,412.2553910445231,0.0,5244590.353446886,2543791.2835019897,2629264.519146906,0.07997853921252604,0.375,0.03749999999999999,0.1875,15.0,5.759981454577579,3.839987636385054,14568.30653735246,0,0.3341379678932268,32865.80648933633,41.07662684349542,8.245107820890462,74.20597038801415,125.84798794490129,100.60544675907433,0.0,25.242541185826962,8000000,0.0,0.0,0.0,0.0,41.07662684349542,7789615.4248767905,82.15325368699084,1233.7879279144313,125.84798794490129
210.0,98.54514553735316,210288.5505364483,824.4585591570142,412.1154780550019,0.0,5230162.838743158,2558213.491537673,2629305.665172295,0.07997873861602484,0.375,0.03749999999999999,0.1875,15.0,5.685296857924221,3.790197905282814,14528.230107619882,0,0.33327198020763793,32866.320814653685,41.22292795785071,8.24230956110004,74.18078604990035,126.9132720223351,101.53622371016748,0.0,25.37704831216761,8000000,0.0,0.0,0.0,0.0,41.22292795785071,7789612.904318042,82.44585591570142,1236.574037212016,126.9132720223351
211.0,97.36976090406478,210292.3181101989,828.0134477437589,412.2955416685062,0.0,5215775.439278953,2572594.5638605636,2629346.972952818,0.079978915020879,0.375,0.03749999999999999,0.1875,15.0,5.617486206003736,3.7449908040024917,14488.265109108203,0,0.33241357209212624,32866.837161910225,41.400672387187946,8.245910833370123,74.21319750033112,128.07817508502353,102.54731025274779,0.0,25.530864832275725,8000000,0.0,0.0,0.0,0.0,41.400672387187946,7789610.3121289285,82.80134477437589,1240.308989412265,128.07817508502353
212.0,96.30869141173197,210296.0426556392,832.2031888170238,412.79484134679063,0.0,5201428.13948256,2586934.5111402553,2629388.4740731996,0.07997906917492055,0.375,0.03749999999999999,0.1875,15.0,5.556270658369152,3.7041804389127684,14448.411498562666,0,0.33156264616135644,32867.35592591499,41.61015944085119,8.255896826935814,74.30307144242231,129.34501395169838,103.64073743515245,0.0,25.70427651654593,8000000,0.0,0.0,0.0,0.0,41.61015944085119,7789607.648652978,83.22031888170238,1244.9980301638145,129.34501395169838
213.0,95.35754020907905,210299.7284849161,837.0351954787949,413.61338007489735,0.0,5187120.92382622,2601233.3415731275,2629430.2004525103,0.07997920174824366,0.375,0.03749999999999999,0.1875,15.0,5.501396550523791,3.6675977003491944,14408.669232850612,0,0.3307191069975678,32867.877505656375,41.85175977393975,8.272267601497948,74.45040841348153,130.71633667184219,104.81872392414624,0.0,25.897612747695955,8000000,0.0,0.0,0.0,0.0,41.85175977393975,7789604.913974902,83.7035195478795,1250.6485755536924,130.71633667184219
214.0,94.51232093327705,210303.3797489168,842.5183275362155,414.7518997774792,0.0,5172853.77705532,2615491.0606475407,2629472.184415992,0.07997931333722223,0.375,0.03749999999999999,0.1875,15.0,5.452633899996752,3.635089266664502,14369.038269598112,0,0.32988286111224097,32868.4023051999,42.12591637681077,8.295037995549585,74.65534195994626,132.19493077995773,106.08368326634374,0.0,26.111247513613993,8000000,0.0,0.0,0.0,0.0,42.12591637681077,7789602.107930174,84.25183275362154,1257.2702273136947,132.19493077995773
215.0,93.76943413089504,210307.0004526035,848.6629166114286,416.21187960852086,0.0,5158626.684416058,2629707.6709010154,2629514.458767981,0.07997940446813123,0.375,0.03749999999999999,0.1875,15.0,5.409775046013174,3.606516697342117,14329.518567822382,0,0.329053816909279,32868.93073459976,42.43314583057143,8.324237592170418,74.91813832953376,133.78383242149866,107.43823186025342,0.0,26.345600561245234,8000000,0.0,0.0,0.0,0.0,42.43314583057143,7789599.230113293,84.86629166114287,1264.8747962199495,133.78383242149866
216.0,93.1256458365271,210310.5944694817,855.4807966581938,417.99553707951617,0.0,5144439.631882511,2643883.1716684625,2629557.0568662197,0.0799794756003963,0.375,0.03749999999999999,0.1875,15.0,5.372633413645794,3.581755609097196,14290.110088562531,0,0.3282318846496979,32869.46321082775,42.774039832909686,8.359910741590323,75.23919667431292,135.4863363905768,108.88519767437182,0.0,26.60113871620499,8000000,0.0,0.0,0.0,0.0,42.774039832909686,7789596.279884711,85.54807966581937,1273.4763337377099,135.4863363905768
217.0,92.5780681651005,210314.16555528407,862.9853399995104,420.10583200664814,0.0,5130292.606384047,2658017.558820526,2629600.012697856,0.07997952712949329,0.375,0.03749999999999999,0.1875,15.0,5.3410423941404135,3.5606949294269428,14250.812795511243,0,0.32741697641781586,32870.000158723204,43.149266999975524,8.402116640132963,75.61904976119666,137.30600712400366,110.4276297503884,0.0,26.878377373615248,8000000,0.0,0.0,0.0,0.0,43.149266999975524,7789593.256376579,86.29853399995105,1283.0911720061586,137.30600712400366
218.0,92.1241417868551,210317.71736094385,871.1914990281315,422.5464732726965,0.0,5116185.596033901,2672110.824491102,2629643.360957345,0.07997955938951957,0.375,0.03749999999999999,0.1875,15.0,5.314854333857025,3.5432362225713505,14211.626655649725,0,0.32660900608894194,32870.54201196681,43.559574951406574,8.45092946545393,76.05836518908538,139.24669070090766,112.06880853440724,0.0,27.17788216650042,8000000,0.0,0.0,0.0,0.0,43.559574951406574,7789590.158497304,87.11914990281315,1293.737972300828,139.24669070090766
219.0,91.76162016606462,210321.25344492748,880.1158537401523,425.3219284143518,0.0,5102118.590359841,2686162.9567929455,2629687.137126608,0.07997957265545291,0.375,0.03749999999999999,0.1875,15.0,5.293939624965266,3.5292930833101774,14172.551639888447,0,0.3258078892985596,32871.089214082596,44.00579268700761,8.506438568287036,76.55794711458333,141.31252790211468,113.81225708316906,0.0,27.500270818945612,8000000,0.0,0.0,0.0,0.0,44.00579268700761,7789586.984934941,88.01158537401523,1305.437782154504,141.31252790211468
220.0,91.48855545582619,210324.77728499324,889.776665300937,428.4374360604531,0.0,5088091.5805378705,2700173.9395203535,2629731.377557703,0.07997956714511545,0.375,0.03749999999999999,0.1875,15.0,5.27818589168228,3.518790594454853,14133.587723716308,0,0.32501354341300315,32871.64221947129,44.48883326504685,8.568748721209062,77.11873849088155,143.50796838872452,115.66175319659705,0.0,27.846215192127474,8000000,0.0,0.0,0.0,0.0,44.48883326504685,7789583.734159585,88.9776665300937,1318.21410136139,143.50796838872452
221.0,91.3032859517528,210328.29228943653,900.1939358727005,431.8990212615121,0.0,5074104.559629812,2714143.751837705,2629776.119558325,0.07997954302085665,0.375,0.03749999999999999,0.1875,15.0,5.267497266447276,3.5116648442981844,14094.734887860588,0,0.3242258875016309,32872.201494479064,45.00969679363503,8.637980425230243,77.74182382707218,145.8377860648891,117.6213425326122,0.0,28.216443532276884,8000000,0.0,0.0,0.0,0.0,45.00969679363503,7789580.404424651,90.01939358727006,1332.0929571342126,145.8377860648891
222.0,91.2044250172276,210331.80180788165,911.3894749642566,435.7135137657929,0.0,5060157.522825684,2728072.3679527324,2629821.4014804685,0.07997950039096743,0.375,0.03749999999999999,0.1875,15.0,5.2617937509939,3.5078625006626005,14055.993118960234,0,0.32344484231049914,32872.767518505854,45.56947374821283,8.714270275315858,78.42843247784273,148.30709569572744,119.69535276509814,0.0,28.611742930629298,8000000,0.0,0.0,0.0,0.0,45.56947374821283,7789576.993767147,91.13894749642566,1347.1029887300494,148.30709569572744
223.0,91.19085140209118,210335.30914167323,923.3869725960153,439.88856931232664,0.0,5046250.46769188,2741959.756773182,2629867.2628125595,0.07997943931083666,0.375,0.03749999999999999,0.1875,15.0,5.261010657812952,3.5073404385419686,14017.362410255222,0,0.3226703302375405,32873.340785156994,46.169348629800766,8.797771386246534,79.1799424762188,150.9213708576385,121.88840885116959,0.0,29.032962006468907,8000000,0.0,0.0,0.0,0.0,46.169348629800766,7789573.50000697,92.33869725960153,1363.275541908342,150.9213708576385
224.0,91.2617008852905,210338.81755392134,936.2120796073918,444.43269402662935,0.0,5032383.394426063,2755805.881545543,2629913.7442754325,0.0799793597838593,0.375,0.03749999999999999,0.1875,15.0,5.265098127997528,3.5100654186650186,13978.842762294618,0,0.3219022753092598,32873.92180344291,46.81060398036959,8.888653880532587,79.99788492479328,153.68646330503074,124.20544947954585,0.0,29.481013825484897,8000000,0.0,0.0,0.0,0.0,46.81060398036959,7789569.9207452405,93.62120796073918,1380.6447736340212,153.68646330503074
225.0,91.41635918017779,210342.33027924874,949.892495469625,449.3552720206547,0.0,5018556.306119739,2769610.6994743873,2629960.8879224975,0.07997926176210395,0.375,0.03749999999999999,0.1875,15.0,5.274020721933334,3.516013814622223,13940.434183665942,0,0.3211406031589586,32874.51109903122,47.49462477348125,8.987105440413094,80.88394896371784,156.6086238447179,126.65174477788257,0.0,29.95687906683532,8000000,0.0,0.0,0.0,0.0,47.49462477348125,7789566.253361616,94.9892495469625,1399.2477674902798,156.6086238447179
226.0,91.65445604886264,210345.85053328885,964.4580640048151,454.6665963147586,0.0,5004769.209029586,2783374.161320802,2630008.7372444887,0.07997914514674666,0.375,0.03749999999999999,0.1875,15.0,5.287757079742075,3.5251713864947165,13902.13669174885,0,0.3203852410065032,32875.109215556105,48.22290320024076,9.093331926295173,81.83998733665655,159.6945248169718,129.23291536340628,0.0,30.461609453565544,8000000,0.0,0.0,0.0,0.0,48.22290320024076,7789562.4950107075,96.44580640048152,1419.1246603195736,159.6945248169718
227.0,91.97586057934721,210349.38152197903,979.940877451971,460.37790321628484,0.0,4991022.112858551,2797096.2109782645,2630057.337279218,0.07997900978827499,0.375,0.03749999999999999,0.1875,15.0,5.306299648808493,3.5375330992056617,13863.950313495974,0,0.3196361176396562,32875.716715990224,48.99704387259855,9.207558064325697,82.86802257893127,162.951284290532,131.95495282817066,0.0,30.99633146236132,8000000,0.0,0.0,0.0,0.0,48.99704387259855,7789558.642617483,97.9940877451971,1440.3187806682558,162.951284290532
228.0,92.38067758615252,210352.9264506933,996.3753893632672,466.5014103068915,0.0,4977315.031047853,2810776.7850242415,2630106.7347267275,0.0799788554864673,0.375,0.03749999999999999,0.1875,15.0,5.329654476124183,3.553102984082789,13825.875086244036,0,0.31889316339699664,32876.334184084095,49.81876946816336,9.33002820613783,83.97025385524047,166.38649208778168,134.8242417577438,0.0,31.562250330037866,8000000,0.0,0.0,0.0,0.0,49.81876946816336,7789554.692871764,99.63753893632672,1462.8767996701588,166.38649208778168
229.0,92.86924510182375,210356.48853325887,1013.7985368588149,473.05035820903856,0.0,4963647.981080999,2824415.812245615,2630156.9780703234,0.07997868199014944,0.375,0.03749999999999999,0.1875,15.0,5.357841063566754,3.5718940423778367,13787.91105855833,0,0.31815631015245205,32876.96222587904,50.68992684294075,9.461007164180772,85.14906447762694,170.00823776588183,137.84758339019686,0.0,32.16065437568497,8000000,0.0,0.0,0.0,0.0,50.68992684294075,7789550.642221682,101.3798536858815,1486.8488950678534,170.00823776588183
230.0,93.4421329331307,210360.071000894,1032.2498728162868,480.03905632127424,0.0,4950020.984801084,2838013.213135992,2630208.117703976,0.07997848899672871,0.375,0.03749999999999999,0.1875,15.0,5.3908922846036935,3.593928189735796,13750.058291114121,0,0.31742549130147657,32877.6014712997,51.61249364081434,9.600781126425485,86.40703013782937,173.8251406899495,141.03222103093557,0.0,32.792919659013926,8000000,0.0,0.0,0.0,0.0,51.61249364081434,7789546.486866213,103.22498728162869,1512.2889291375611,173.8251406899495
231.0,94.10014226198918,210363.67711111283,1051.7717086230107,487.4829327321813,0.0,4936434.068742563,2851568.899362753,2630260.206066558,0.07997827615150774,0.375,0.03749999999999999,0.1875,15.0,5.428854361268606,3.6192362408457375,13712.31685761823,0,0.31670064174891244,32878.252575831975,52.588585431150534,9.749658654643628,87.74692789179264,177.84638234544687,144.3858673482541,0.0,33.46051499719277,8000000,0.0,0.0,0.0,0.0,52.588585431150534,7789542.222746671,105.17717086230107,1539.254641355192,177.84638234544687
